key,feeder,comuna,datetime,value
50192,LA GALAXIA,MAIPU,2023-06-18 00:00:00,244.649969628775
50192,LA GALAXIA,MAIPU,2023-06-18 01:00:00,213.532559451614
50192,LA GALAXIA,MAIPU,2023-06-18 02:00:00,184.499878860233
50192,LA GALAXIA,MAIPU,2023-06-18 03:00:00,162.295820341428
50192,LA GALAXIA,MAIPU,2023-06-18 04:00:00,148.514052731351
50192,LA GALAXIA,MAIPU,2023-06-18 05:00:00,140.487066066083
50192,LA GALAXIA,MAIPU,2023-06-18 06:00:00,137.787074400593
50192,LA GALAXIA,MAIPU,2023-06-18 07:00:00,139.220312763497
50192,LA GALAXIA,MAIPU,2023-06-18 08:00:00,144.679428534153
50192,LA GALAXIA,MAIPU,2023-06-18 09:00:00,163.36239885468
50192,LA GALAXIA,MAIPU,2023-06-18 10:00:00,198.483071984703
50192,LA GALAXIA,MAIPU,2023-06-18 11:00:00,226.224506722967
50192,LA GALAXIA,MAIPU,2023-06-18 12:00:00,249.97807287814
50192,LA GALAXIA,MAIPU,2023-06-18 13:00:00,275.403809186393
50192,LA GALAXIA,MAIPU,2023-06-18 14:00:00,285.992102495767
50192,LA GALAXIA,MAIPU,2023-06-18 15:00:00,290.537487023966
50192,LA GALAXIA,MAIPU,2023-06-18 16:00:00,288.793002479233
50192,LA GALAXIA,MAIPU,2023-06-18 17:00:00,291.327164237889
50192,LA GALAXIA,MAIPU,2023-06-18 18:00:00,322.004120171256
50192,LA GALAXIA,MAIPU,2023-06-18 19:00:00,368.123402278933
50192,LA GALAXIA,MAIPU,2023-06-18 20:00:00,384.005105234745
50192,LA GALAXIA,MAIPU,2023-06-18 21:00:00,387.442738393409
50192,LA GALAXIA,MAIPU,2023-06-18 22:00:00,375.726550939818
50192,LA GALAXIA,MAIPU,2023-06-18 23:00:00,338.96415111169
