key,feeder,comuna,datetime,value
50192,LA GALAXIA,MAIPU,2023-06-04 00:00:00,254.508103749627
50192,LA GALAXIA,MAIPU,2023-06-04 01:00:00,228.500209716143
50192,LA GALAXIA,MAIPU,2023-06-04 02:00:00,202.762544798308
50192,LA GALAXIA,MAIPU,2023-06-04 03:00:00,182.529121280668
50192,LA GALAXIA,MAIPU,2023-06-04 04:00:00,168.276971372611
50192,LA GALAXIA,MAIPU,2023-06-04 05:00:00,157.628359808215
50192,LA GALAXIA,MAIPU,2023-06-04 06:00:00,150.213947103019
50192,LA GALAXIA,MAIPU,2023-06-04 07:00:00,147.408453209284
50192,LA GALAXIA,MAIPU,2023-06-04 08:00:00,148.797432813291
50192,LA GALAXIA,MAIPU,2023-06-04 09:00:00,161.676766212757
50192,LA GALAXIA,MAIPU,2023-06-04 10:00:00,187.752328791598
50192,LA GALAXIA,MAIPU,2023-06-04 11:00:00,207.608313542306
50192,LA GALAXIA,MAIPU,2023-06-04 12:00:00,216.166133399646
50192,LA GALAXIA,MAIPU,2023-06-04 13:00:00,222.248413855601
50192,LA GALAXIA,MAIPU,2023-06-04 14:00:00,230.518093360059
50192,LA GALAXIA,MAIPU,2023-06-04 15:00:00,229.807633841137
50192,LA GALAXIA,MAIPU,2023-06-04 16:00:00,224.346880279606
50192,LA GALAXIA,MAIPU,2023-06-04 17:00:00,226.640670696411
50192,LA GALAXIA,MAIPU,2023-06-04 18:00:00,255.412188978512
50192,LA GALAXIA,MAIPU,2023-06-04 19:00:00,298.937892013556
50192,LA GALAXIA,MAIPU,2023-06-04 20:00:00,315.632435924069
50192,LA GALAXIA,MAIPU,2023-06-04 21:00:00,318.409581195899
50192,LA GALAXIA,MAIPU,2023-06-04 22:00:00,306.135538697914
50192,LA GALAXIA,MAIPU,2023-06-04 23:00:00,276.919343543925
