key,feeder,comuna,datetime,value
50192,LA GALAXIA,MAIPU,2023-06-23 00:00:00,236.651315205783
50192,LA GALAXIA,MAIPU,2023-06-23 01:00:00,195.430731460561
50192,LA GALAXIA,MAIPU,2023-06-23 02:00:00,165.39643562465
50192,LA GALAXIA,MAIPU,2023-06-23 03:00:00,147.869353410168
50192,LA GALAXIA,MAIPU,2023-06-23 04:00:00,138.806213179007
50192,LA GALAXIA,MAIPU,2023-06-23 05:00:00,136.89682781383
50192,LA GALAXIA,MAIPU,2023-06-23 06:00:00,147.736107225278
50192,LA GALAXIA,MAIPU,2023-06-23 07:00:00,173.88880067252
50192,LA GALAXIA,MAIPU,2023-06-23 08:00:00,191.286098567508
50192,LA GALAXIA,MAIPU,2023-06-23 09:00:00,202.738385055958
50192,LA GALAXIA,MAIPU,2023-06-23 10:00:00,220.765991138155
50192,LA GALAXIA,MAIPU,2023-06-23 11:00:00,237.477263906423
50192,LA GALAXIA,MAIPU,2023-06-23 12:00:00,252.57767985876
50192,LA GALAXIA,MAIPU,2023-06-23 13:00:00,265.702450488169
50192,LA GALAXIA,MAIPU,2023-06-23 14:00:00,273.879658096471
50192,LA GALAXIA,MAIPU,2023-06-23 15:00:00,279.464312554532
50192,LA GALAXIA,MAIPU,2023-06-23 16:00:00,280.675348209354
50192,LA GALAXIA,MAIPU,2023-06-23 17:00:00,287.163615792031
50192,LA GALAXIA,MAIPU,2023-06-23 18:00:00,303.711147985442
50192,LA GALAXIA,MAIPU,2023-06-23 19:00:00,322.053560024413
50192,LA GALAXIA,MAIPU,2023-06-23 20:00:00,326.137592470883
50192,LA GALAXIA,MAIPU,2023-06-23 21:00:00,319.530603927123
50192,LA GALAXIA,MAIPU,2023-06-23 22:00:00,304.57227483223
50192,LA GALAXIA,MAIPU,2023-06-23 23:00:00,280.267077462411
