key,feeder,comuna,datetime,value
50192,LA GALAXIA,MAIPU,2023-06-21 00:00:00,250.996553163235
50192,LA GALAXIA,MAIPU,2023-06-21 01:00:00,209.120590418195
50192,LA GALAXIA,MAIPU,2023-06-21 02:00:00,176.772038175386
50192,LA GALAXIA,MAIPU,2023-06-21 03:00:00,156.272946331041
50192,LA GALAXIA,MAIPU,2023-06-21 04:00:00,144.411332828719
50192,LA GALAXIA,MAIPU,2023-06-21 05:00:00,138.567824876908
50192,LA GALAXIA,MAIPU,2023-06-21 06:00:00,138.55800329967
50192,LA GALAXIA,MAIPU,2023-06-21 07:00:00,142.404385733721
50192,LA GALAXIA,MAIPU,2023-06-21 08:00:00,148.842087690199
50192,LA GALAXIA,MAIPU,2023-06-21 09:00:00,164.037656773823
50192,LA GALAXIA,MAIPU,2023-06-21 10:00:00,193.140653823236
50192,LA GALAXIA,MAIPU,2023-06-21 11:00:00,218.362578021324
50192,LA GALAXIA,MAIPU,2023-06-21 12:00:00,260.063960528465
50192,LA GALAXIA,MAIPU,2023-06-21 13:00:00,279.859386991324
50192,LA GALAXIA,MAIPU,2023-06-21 14:00:00,300.186152534458
50192,LA GALAXIA,MAIPU,2023-06-21 15:00:00,311.083305667421
50192,LA GALAXIA,MAIPU,2023-06-21 16:00:00,314.296525288898
50192,LA GALAXIA,MAIPU,2023-06-21 17:00:00,315.875585382601
50192,LA GALAXIA,MAIPU,2023-06-21 18:00:00,335.05920194353
50192,LA GALAXIA,MAIPU,2023-06-21 19:00:00,368.704505431863
50192,LA GALAXIA,MAIPU,2023-06-21 20:00:00,377.659740445199
50192,LA GALAXIA,MAIPU,2023-06-21 21:00:00,377.183929056681
50192,LA GALAXIA,MAIPU,2023-06-21 22:00:00,360.650541166642
50192,LA GALAXIA,MAIPU,2023-06-21 23:00:00,321.466399197161
