key,feeder,comuna,datetime,value
50192,LA GALAXIA,MAIPU,2023-06-17 00:00:00,260.047099108861
50192,LA GALAXIA,MAIPU,2023-06-17 01:00:00,220.438217874706
50192,LA GALAXIA,MAIPU,2023-06-17 02:00:00,187.464537632917
50192,LA GALAXIA,MAIPU,2023-06-17 03:00:00,164.649190870457
50192,LA GALAXIA,MAIPU,2023-06-17 04:00:00,151.774426864441
50192,LA GALAXIA,MAIPU,2023-06-17 05:00:00,145.51340234571
50192,LA GALAXIA,MAIPU,2023-06-17 06:00:00,146.091113891256
50192,LA GALAXIA,MAIPU,2023-06-17 07:00:00,152.240569666013
50192,LA GALAXIA,MAIPU,2023-06-17 08:00:00,161.643371755186
50192,LA GALAXIA,MAIPU,2023-06-17 09:00:00,180.290645288571
50192,LA GALAXIA,MAIPU,2023-06-17 10:00:00,203.240323594269
50192,LA GALAXIA,MAIPU,2023-06-17 11:00:00,213.41540775528
50192,LA GALAXIA,MAIPU,2023-06-17 12:00:00,212.915549473346
50192,LA GALAXIA,MAIPU,2023-06-17 13:00:00,214.678838384441
50192,LA GALAXIA,MAIPU,2023-06-17 14:00:00,219.525456917177
50192,LA GALAXIA,MAIPU,2023-06-17 15:00:00,217.262937395509
50192,LA GALAXIA,MAIPU,2023-06-17 16:00:00,211.131886339296
50192,LA GALAXIA,MAIPU,2023-06-17 17:00:00,210.584578431314
50192,LA GALAXIA,MAIPU,2023-06-17 18:00:00,232.346999660294
50192,LA GALAXIA,MAIPU,2023-06-17 19:00:00,270.193704356706
50192,LA GALAXIA,MAIPU,2023-06-17 20:00:00,282.923007482294
50192,LA GALAXIA,MAIPU,2023-06-17 21:00:00,287.680524802989
50192,LA GALAXIA,MAIPU,2023-06-17 22:00:00,283.555372090665
50192,LA GALAXIA,MAIPU,2023-06-17 23:00:00,268.934547795753
