key,feeder,comuna,datetime,value
50192,LA GALAXIA,MAIPU,2023-06-14 00:00:00,283.325439435759
50192,LA GALAXIA,MAIPU,2023-06-14 01:00:00,225.403427172693
50192,LA GALAXIA,MAIPU,2023-06-14 02:00:00,187.112066482884
50192,LA GALAXIA,MAIPU,2023-06-14 03:00:00,166.786810082067
50192,LA GALAXIA,MAIPU,2023-06-14 04:00:00,157.420657804016
50192,LA GALAXIA,MAIPU,2023-06-14 05:00:00,158.036979381115
50192,LA GALAXIA,MAIPU,2023-06-14 06:00:00,181.315538919047
50192,LA GALAXIA,MAIPU,2023-06-14 07:00:00,229.286400070981
50192,LA GALAXIA,MAIPU,2023-06-14 08:00:00,252.23818041356
50192,LA GALAXIA,MAIPU,2023-06-14 09:00:00,253.774834814847
50192,LA GALAXIA,MAIPU,2023-06-14 10:00:00,262.878011334284
50192,LA GALAXIA,MAIPU,2023-06-14 11:00:00,261.31735037339
50192,LA GALAXIA,MAIPU,2023-06-14 12:00:00,255.443188485636
50192,LA GALAXIA,MAIPU,2023-06-14 13:00:00,249.982237113405
50192,LA GALAXIA,MAIPU,2023-06-14 14:00:00,248.284964915192
50192,LA GALAXIA,MAIPU,2023-06-14 15:00:00,249.739203859641
50192,LA GALAXIA,MAIPU,2023-06-14 16:00:00,250.867495777359
50192,LA GALAXIA,MAIPU,2023-06-14 17:00:00,262.458912124615
50192,LA GALAXIA,MAIPU,2023-06-14 18:00:00,294.915945180384
50192,LA GALAXIA,MAIPU,2023-06-14 19:00:00,345.204570064859
50192,LA GALAXIA,MAIPU,2023-06-14 20:00:00,370.636860114418
50192,LA GALAXIA,MAIPU,2023-06-14 21:00:00,378.531538441086
50192,LA GALAXIA,MAIPU,2023-06-14 22:00:00,365.293908422714
50192,LA GALAXIA,MAIPU,2023-06-14 23:00:00,327.453652799485
