key,feeder,comuna,datetime,value
50192,LA GALAXIA,MAIPU,2023-06-15 00:00:00,271.116721865795
50192,LA GALAXIA,MAIPU,2023-06-15 01:00:00,216.561038924264
50192,LA GALAXIA,MAIPU,2023-06-15 02:00:00,181.272765520584
50192,LA GALAXIA,MAIPU,2023-06-15 03:00:00,161.580852857508
50192,LA GALAXIA,MAIPU,2023-06-15 04:00:00,152.462348393962
50192,LA GALAXIA,MAIPU,2023-06-15 05:00:00,152.601992525551
50192,LA GALAXIA,MAIPU,2023-06-15 06:00:00,173.195791466212
50192,LA GALAXIA,MAIPU,2023-06-15 07:00:00,216.446073579081
50192,LA GALAXIA,MAIPU,2023-06-15 08:00:00,234.248514098893
50192,LA GALAXIA,MAIPU,2023-06-15 09:00:00,233.280558171067
50192,LA GALAXIA,MAIPU,2023-06-15 10:00:00,239.056700815322
50192,LA GALAXIA,MAIPU,2023-06-15 11:00:00,236.625781756052
50192,LA GALAXIA,MAIPU,2023-06-15 12:00:00,230.330968618663
50192,LA GALAXIA,MAIPU,2023-06-15 13:00:00,226.688469103621
50192,LA GALAXIA,MAIPU,2023-06-15 14:00:00,223.742268189318
50192,LA GALAXIA,MAIPU,2023-06-15 15:00:00,220.586521847051
50192,LA GALAXIA,MAIPU,2023-06-15 16:00:00,217.38280622093
50192,LA GALAXIA,MAIPU,2023-06-15 17:00:00,225.771274031314
50192,LA GALAXIA,MAIPU,2023-06-15 18:00:00,258.560420681893
50192,LA GALAXIA,MAIPU,2023-06-15 19:00:00,313.146836073594
50192,LA GALAXIA,MAIPU,2023-06-15 20:00:00,338.195825711411
50192,LA GALAXIA,MAIPU,2023-06-15 21:00:00,346.344863656913
50192,LA GALAXIA,MAIPU,2023-06-15 22:00:00,336.266535756699
50192,LA GALAXIA,MAIPU,2023-06-15 23:00:00,303.476772353063
