key,feeder,comuna,datetime,value
50192,LA GALAXIA,MAIPU,2023-06-22 00:00:00,243.88522347295
50192,LA GALAXIA,MAIPU,2023-06-22 01:00:00,201.266807889403
50192,LA GALAXIA,MAIPU,2023-06-22 02:00:00,172.092376123695
50192,LA GALAXIA,MAIPU,2023-06-22 03:00:00,156.244168823204
50192,LA GALAXIA,MAIPU,2023-06-22 04:00:00,148.500107885408
50192,LA GALAXIA,MAIPU,2023-06-22 05:00:00,146.980936529212
50192,LA GALAXIA,MAIPU,2023-06-22 06:00:00,160.94889674374
50192,LA GALAXIA,MAIPU,2023-06-22 07:00:00,192.92515666063
50192,LA GALAXIA,MAIPU,2023-06-22 08:00:00,209.64742465187
50192,LA GALAXIA,MAIPU,2023-06-22 09:00:00,223.565893915871
50192,LA GALAXIA,MAIPU,2023-06-22 10:00:00,237.451826763143
50192,LA GALAXIA,MAIPU,2023-06-22 11:00:00,251.157093339097
50192,LA GALAXIA,MAIPU,2023-06-22 12:00:00,269.67175548784
50192,LA GALAXIA,MAIPU,2023-06-22 13:00:00,285.280686913268
50192,LA GALAXIA,MAIPU,2023-06-22 14:00:00,293.307863793258
50192,LA GALAXIA,MAIPU,2023-06-22 15:00:00,292.956671875813
50192,LA GALAXIA,MAIPU,2023-06-22 16:00:00,288.389982696933
50192,LA GALAXIA,MAIPU,2023-06-22 17:00:00,290.467117811626
50192,LA GALAXIA,MAIPU,2023-06-22 18:00:00,314.017356685966
50192,LA GALAXIA,MAIPU,2023-06-22 19:00:00,340.490774669508
50192,LA GALAXIA,MAIPU,2023-06-22 20:00:00,347.196252937476
50192,LA GALAXIA,MAIPU,2023-06-22 21:00:00,339.85641079411
50192,LA GALAXIA,MAIPU,2023-06-22 22:00:00,320.96536185698
50192,LA GALAXIA,MAIPU,2023-06-22 23:00:00,286.448087481373
